label,m,n,k,dtype,iters,avg_ms,p50_ms,p99_ms,avg_tflops,p50_tflops,p99_tflops,physical_gpu,app_sm_mhz,app_mem_mhz,cur_sm_mhz,cur_mem_mhz
localhost_gpu0,16384,16384,16384,bf16,50,6.923794108442962,6.923608016222715,6.933305878192186,1270.4151631952677,1270.4493093193407,1268.6722866035623,0,1965,3996,1155,3996
localhost_gpu0,16384,16384,16384,bf16,50,22.536008590832353,22.533999988809228,22.586089093238115,390.31281811750154,390.3476092383195,389.44737116269494,0,1965,3996,1155,3996
